Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,y,rating
2022-12-20,10490.8896484375,10609.4599609375,10446.8203125,10547.1103515625,4707190000,0.0,0.0,38.314285714285724,fear
2022-12-21,10592.0,10753.5703125,10569.2001953125,10709.3701171875,4401420000,0.0,0.0,38.542857142857144,fear
2022-12-22,10586.4599609375,10599.33984375,10313.3203125,10476.1201171875,5125070000,0.0,0.0,37.0,fear
2022-12-23,10437.75,10514.759765625,10361.8203125,10497.8603515625,3544680000,0.0,0.0,39.51428571428572,fear
2022-12-27,10462.1904296875,10472.3203125,10340.73046875,10353.23046875,3827290000,0.0,0.0,39.94285714285714,fear
2022-12-28,10339.2001953125,10414.8203125,10207.4697265625,10213.2900390625,3842970000,0.0,0.0,35.51428571428572,fear
2022-12-29,10321.4599609375,10502.080078125,10301.0595703125,10478.08984375,4154100000,0.0,0.0,37.142857142857146,fear
2022-12-30,10368.3701171875,10468.3095703125,10324.7001953125,10466.48046875,3959030000,0.0,0.0,36.51428571428571,fear
2023-01-03,10562.0595703125,10613.0595703125,10309.16015625,10386.98046875,4780650000,0.0,0.0,36.6,fear
2023-01-04,10467.8203125,10515.2197265625,10337.6396484375,10458.759765625,5085380000,0.0,0.0,39.857142857142854,fear
2023-01-05,10390.3095703125,10393.2197265625,10295.25,10305.240234375,4764270000,0.0,0.0,44.17142857142858,fear
2023-01-06,10363.9599609375,10604.1396484375,10265.0400390625,10569.2900390625,5199780000,0.0,0.0,45.714285714285715,neutral
2023-01-09,10662.099609375,10807.259765625,10619.1201171875,10635.650390625,5132190000,0.0,0.0,47.2,neutral
2023-01-10,10607.7197265625,10743.669921875,10589.58984375,10742.6298828125,4710680000,0.0,0.0,49.65714285714286,neutral
2023-01-11,10794.990234375,10932.4404296875,10762.73046875,10931.669921875,5284390000,0.0,0.0,54.228571428571435,neutral
2023-01-12,10969.259765625,11027.75,10797.1201171875,11001.099609375,5681240000,0.0,0.0,56.68571428571429,greed
2023-01-13,10906.3701171875,11084.009765625,10900.16015625,11079.16015625,5077990000,0.0,0.0,61.31428571428571,greed
2023-01-17,11070.0,11145.4404296875,11024.7197265625,11095.1103515625,5138410000,0.0,0.0,64.14285714285714,greed
2023-01-18,11170.9501953125,11223.41015625,10952.0498046875,10957.009765625,5288630000,0.0,0.0,58.42857142857143,greed
2023-01-19,10890.400390625,10932.51953125,10804.5703125,10852.26953125,4660800000,0.0,0.0,55.42857142857144,greed
2023-01-20,10924.66015625,11143.169921875,10885.650390625,11140.4296875,5980110000,0.0,0.0,58.542857142857144,greed
2023-01-23,11171.9404296875,11405.5,11144.0302734375,11364.41015625,5997810000,0.0,0.0,63.60000000000001,greed
2023-01-24,11302.9296875,11378.150390625,11282.650390625,11334.26953125,5670860000,0.0,0.0,63.0,greed
2023-01-25,11146.5302734375,11334.2197265625,11069.1796875,11313.3603515625,5485570000,0.0,0.0,63.88571428571429,greed
2023-01-26,11458.400390625,11516.0498046875,11341.1904296875,11512.41015625,5732890000,0.0,0.0,68.02857142857144,greed
2023-01-27,11470.4697265625,11691.8896484375,11470.26953125,11621.7099609375,6243800000,0.0,0.0,69.2,greed
2023-01-30,11512.33984375,11553.3095703125,11388.5400390625,11393.8095703125,5122320000,0.0,0.0,67.45714285714287,greed
2023-01-31,11398.580078125,11586.009765625,11398.3701171875,11584.5498046875,5695150000,0.0,0.0,70.34285714285716,greed
2023-02-01,11573.1396484375,11904.01953125,11500.330078125,11816.3203125,6336040000,0.0,0.0,82.17142857142858,extreme greed
2023-02-02,12065.150390625,12269.5498046875,12024.1396484375,12200.8203125,7038210000,0.0,0.0,75.2,extreme greed
2023-02-03,11946.8603515625,12231.3095703125,11946.8603515625,12006.9501953125,5954490000,0.0,0.0,76.14285714285714,extreme greed
2023-02-06,11904.41015625,11973.41015625,11843.490234375,11887.4501953125,5538350000,0.0,0.0,75.91428571428573,extreme greed
2023-02-07,11891.25,12150.2197265625,11836.7802734375,12113.7900390625,5720240000,0.0,0.0,76.34285714285714,extreme greed
2023-02-08,12069.1201171875,12096.3896484375,11890.08984375,11910.51953125,5052870000,0.0,0.0,74.62857142857142,greed
2023-02-09,12069.099609375,12070.9599609375,11745.1103515625,11789.580078125,5536290000,0.0,0.0,72.62857142857143,greed
2023-02-10,11714.599609375,11775.7998046875,11630.5400390625,11718.1201171875,4885030000,0.0,0.0,72.4857142857143,greed
2023-02-13,11759.08984375,11910.919921875,11719.73046875,11891.7900390625,4752880000,0.0,0.0,71.82857142857144,greed
2023-02-14,11808.2001953125,11999.849609375,11760.5595703125,11960.150390625,5032430000,0.0,0.0,73.25714285714287,greed
2023-02-15,11905.1201171875,12071.2900390625,11876.8203125,12070.58984375,5056640000,0.0,0.0,73.65714285714284,greed
2023-02-16,11896.3095703125,12040.33984375,11853.3603515625,11855.830078125,5159410000,0.0,0.0,70.71428571428572,greed
2023-02-17,11777.5,11803.2197265625,11673.2099609375,11787.26953125,4925230000,0.0,0.0,69.48571428571428,greed
2023-02-21,11640.3701171875,11684.1396484375,11491.1796875,11492.2998046875,5002540000,0.0,0.0,65.91428571428573,greed
2023-02-22,11517.2001953125,11582.51953125,11445.169921875,11507.0703125,4671270000,0.0,0.0,64.17142857142859,greed
2023-02-23,11636.9296875,11638.98046875,11432.580078125,11590.400390625,4714580000,0.0,0.0,62.65714285714285,greed
2023-02-24,11404.1796875,11434.3603515625,11334.4697265625,11394.9404296875,4432650000,0.0,0.0,60.65714285714286,greed
2023-02-27,11517.1904296875,11565.23046875,11444.599609375,11466.98046875,4494000000,0.0,0.0,61.22857142857144,greed
2023-02-28,11451.0498046875,11548.23046875,11435.3896484375,11455.5400390625,5340950000,0.0,0.0,61.2,greed
2023-03-01,11447.580078125,11479.0,11349.8701171875,11379.48046875,4927530000,0.0,0.0,65.91428571428573,greed
